country,code,region,income,year,che_gdp(%),hk_gdl(%),che_pc_usd,che,gdp_pc_usd,che_usd,Sex,Age_group_code,Age_Group,Number,Age_Stnd_Per_100k,Death_rate_per_100k
Cabo Verde,CPV,AFR,Lower-middle,2010,4.5,0.4,143,"6,202","3,192",74,All,Age_all,All,199,55.2828895,39.89119126
Cabo Verde,CPV,AFR,Lower-middle,2011,4.3,0.3,152,"6,369","3,537",80,All,Age_all,All,199,55.2828895,39.89119126
Cabo Verde,CPV,AFR,Lower-middle,2012,5.1,0.3,167,"7,719","3,263",89,All,Age_all,All,199,55.2828895,39.89119126
Cabo Verde,CPV,AFR,Lower-middle,2013,5.3,0.1,181,"8,132","3,427",98,All,Age_all,All,199,55.2828895,39.89119126
Cabo Verde,CPV,AFR,Lower-middle,2014,5.3,0.2,181,"8,227","3,406",99,All,Age_all,All,199,55.2828895,39.89119126
Cabo Verde,CPV,AFR,Lower-middle,2015,4.8,0.8,139,"7,655","2,892",77,All,Age_all,All,199,55.2828895,39.89119126
Cabo Verde,CPV,AFR,Lower-middle,2016,4.8,0.4,144,"8,034","2,978",81,All,Age_all,All,199,55.2828895,39.89119126
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,271,17.61696056,21.46961495
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,229,16.37442113,18.76029666
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,256,18.50405507,20.96276407
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,250,17.45952979,20.45868369
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,261,17.53827865,20.62747026
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,322,21.58059759,25.44024663
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,322,21.2379298,25.43966375
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,295,18.83986714,23.30063346
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,240,17.58260789,19.68398995
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,308,23.09878496,25.30104548
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,312,23.57855451,24.90023943
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,294,22.62167803,23.55531413
Mauritius,MUS,AFR,Upper-middle,2010,4.5,0.5,357,"14,104","7,900",458,All,Age_all,All,265,20.84018576,21.31794794
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,271,17.61696056,21.46961495
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,229,16.37442113,18.76029666
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,256,18.50405507,20.96276407
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,250,17.45952979,20.45868369
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,261,17.53827865,20.62747026
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,322,21.58059759,25.44024663
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,322,21.2379298,25.43966375
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,295,18.83986714,23.30063346
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,240,17.58260789,19.68398995
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,308,23.09878496,25.30104548
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,312,23.57855451,24.90023943
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,294,22.62167803,23.55531413
Mauritius,MUS,AFR,Upper-middle,2011,4.3,0.6,386,"14,244","9,076",496,All,Age_all,All,265,20.84018576,21.31794794
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,271,17.61696056,21.46961495
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,229,16.37442113,18.76029666
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,256,18.50405507,20.96276407
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,250,17.45952979,20.45868369
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,261,17.53827865,20.62747026
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,322,21.58059759,25.44024663
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,322,21.2379298,25.43966375
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,295,18.83986714,23.30063346
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,240,17.58260789,19.68398995
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,308,23.09878496,25.30104548
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,312,23.57855451,24.90023943
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,294,22.62167803,23.55531413
Mauritius,MUS,AFR,Upper-middle,2012,4.2,0.4,387,"14,996","9,176",499,All,Age_all,All,265,20.84018576,21.31794794
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,271,17.61696056,21.46961495
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,229,16.37442113,18.76029666
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,256,18.50405507,20.96276407
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,250,17.45952979,20.45868369
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,261,17.53827865,20.62747026
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,322,21.58059759,25.44024663
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,322,21.2379298,25.43966375
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,295,18.83986714,23.30063346
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,240,17.58260789,19.68398995
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,308,23.09878496,25.30104548
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,312,23.57855451,24.90023943
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,294,22.62167803,23.55531413
Mauritius,MUS,AFR,Upper-middle,2013,4.6,0.3,440,"17,439","9,524",568,All,Age_all,All,265,20.84018576,21.31794794
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,271,17.61696056,21.46961495
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,229,16.37442113,18.76029666
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,256,18.50405507,20.96276407
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,250,17.45952979,20.45868369
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,261,17.53827865,20.62747026
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,322,21.58059759,25.44024663
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,322,21.2379298,25.43966375
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,295,18.83986714,23.30063346
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,240,17.58260789,19.68398995
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,308,23.09878496,25.30104548
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,312,23.57855451,24.90023943
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,294,22.62167803,23.55531413
Mauritius,MUS,AFR,Upper-middle,2014,5.4,0.2,544,"21,540","10,118",703,All,Age_all,All,265,20.84018576,21.31794794
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,271,17.61696056,21.46961495
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,229,16.37442113,18.76029666
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,256,18.50405507,20.96276407
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,250,17.45952979,20.45868369
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,261,17.53827865,20.62747026
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,322,21.58059759,25.44024663
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,322,21.2379298,25.43966375
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,295,18.83986714,23.30063346
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,240,17.58260789,19.68398995
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,308,23.09878496,25.30104548
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,312,23.57855451,24.90023943
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,294,22.62167803,23.55531413
Mauritius,MUS,AFR,Upper-middle,2016,5.5,0.1,540,"24,811","9,733",698,All,Age_all,All,265,20.84018576,21.31794794
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,49,47.1515432,51.59089473
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,55,53.65667488,57.46525964
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,48,48.49868997,49.7832355
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,42,42.44938434,43.02176697
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,25,26.75058977,25.39050598
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,23,27.5955884,23.17193576
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,83,100.1358741,90.85038146
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,60,69.70668054,66.70446586
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,51,56.72024823,57.75568214
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,34,31.96595196,38.88380604
Seychelles,SYC,AFR,High,2013,4.2,0.3,583.0,680,"13,733",56,All,Age_all,All,54,69.1514344,59.16900421
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,49,47.1515432,51.59089473
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,55,53.65667488,57.46525964
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,48,48.49868997,49.7832355
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,42,42.44938434,43.02176697
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,25,26.75058977,25.39050598
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,23,27.5955884,23.17193576
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,83,100.1358741,90.85038146
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,60,69.70668054,66.70446586
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,51,56.72024823,57.75568214
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,34,31.96595196,38.88380604
Seychelles,SYC,AFR,High,2014,4.6,0.4,650.0,812,"14,159",64,All,Age_all,All,54,69.1514344,59.16900421
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,49,47.1515432,51.59089473
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,55,53.65667488,57.46525964
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,48,48.49868997,49.7832355
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,42,42.44938434,43.02176697
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,25,26.75058977,25.39050598
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,23,27.5955884,23.17193576
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,83,100.1358741,90.85038146
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,60,69.70668054,66.70446586
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,51,56.72024823,57.75568214
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,34,31.96595196,38.88380604
Seychelles,SYC,AFR,High,2015,4.4,0.1,624.0,824,"14,268",62,All,Age_all,All,54,69.1514344,59.16900421
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,49,47.1515432,51.59089473
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,55,53.65667488,57.46525964
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,48,48.49868997,49.7832355
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,42,42.44938434,43.02176697
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,25,26.75058977,25.39050598
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,23,27.5955884,23.17193576
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,83,100.1358741,90.85038146
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,60,69.70668054,66.70446586
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,51,56.72024823,57.75568214
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,34,31.96595196,38.88380604
Seychelles,SYC,AFR,High,2016,5,0.2,736.0,985,"14,826",74,All,Age_all,All,54,69.1514344,59.16900421
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,49,47.1515432,51.59089473
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,55,53.65667488,57.46525964
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,48,48.49868997,49.7832355
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,42,42.44938434,43.02176697
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,25,26.75058977,25.39050598
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,23,27.5955884,23.17193576
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,83,100.1358741,90.85038146
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,60,69.70668054,66.70446586
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,51,56.72024823,57.75568214
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,34,31.96595196,38.88380604
Seychelles,SYC,AFR,High,2017,4.8,2.6,737.0,"1,024","15,455",75,All,Age_all,All,54,69.1514344,59.16900421
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,93189,192.74106573,168.25259544
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,88047,177.13515332,156.64594813
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,82816,163.83194199,145.26636459
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,77130,150.09995938,133.46018251
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,102587,215.33247525,188.08054079
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,108118,229.11284866,201.38535646
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,114382,244.40676362,216.49866641
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,125040,273.52263607,240.44417562
South Africa,ZAF,AFR,Upper-middle,2010,7.8,0.2,628.0,"238,142","8,060","32,528",All,Age_all,All,141978,311.59038916,277.20893413
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,93189,192.74106573,168.25259544
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,88047,177.13515332,156.64594813
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,82816,163.83194199,145.26636459
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,77130,150.09995938,133.46018251
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,102587,215.33247525,188.08054079
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,108118,229.11284866,201.38535646
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,114382,244.40676362,216.49866641
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,125040,273.52263607,240.44417562
South Africa,ZAF,AFR,Upper-middle,2011,7.9,0.2,694.0,"264,312","8,737","36,401",All,Age_all,All,141978,311.59038916,277.20893413
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,93189,192.74106573,168.25259544
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,88047,177.13515332,156.64594813
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,82816,163.83194199,145.26636459
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,77130,150.09995938,133.46018251
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,102587,215.33247525,188.08054079
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,108118,229.11284866,201.38535646
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,114382,244.40676362,216.49866641
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,125040,273.52263607,240.44417562
South Africa,ZAF,AFR,Upper-middle,2012,8,0.2,654.0,"285,464","8,174","34,770",All,Age_all,All,141978,311.59038916,277.20893413
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,93189,192.74106573,168.25259544
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,88047,177.13515332,156.64594813
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,82816,163.83194199,145.26636459
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,77130,150.09995938,133.46018251
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,102587,215.33247525,188.08054079
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,108118,229.11284866,201.38535646
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,114382,244.40676362,216.49866641
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,125040,273.52263607,240.44417562
South Africa,ZAF,AFR,Upper-middle,2013,8.1,0.2,603.0,"313,484","7,437","32,468",All,Age_all,All,141978,311.59038916,277.20893413
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,93189,192.74106573,168.25259544
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,88047,177.13515332,156.64594813
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,82816,163.83194199,145.26636459
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,77130,150.09995938,133.46018251
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,102587,215.33247525,188.08054079
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,108118,229.11284866,201.38535646
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,114382,244.40676362,216.49866641
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,125040,273.52263607,240.44417562
South Africa,ZAF,AFR,Upper-middle,2014,7.9,0.2,548.0,"325,392","6,960","29,983",All,Age_all,All,141978,311.59038916,277.20893413
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,93189,192.74106573,168.25259544
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,88047,177.13515332,156.64594813
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,82816,163.83194199,145.26636459
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,77130,150.09995938,133.46018251
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,102587,215.33247525,188.08054079
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,108118,229.11284866,201.38535646
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,114382,244.40676362,216.49866641
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,125040,273.52263607,240.44417562
South Africa,ZAF,AFR,Upper-middle,2015,8.1,0.2,499.0,"356,008","6,201","27,903",All,Age_all,All,141978,311.59038916,277.20893413
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,93189,192.74106573,168.25259544
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,88047,177.13515332,156.64594813
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,82816,163.83194199,145.26636459
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,77130,150.09995938,133.46018251
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,102587,215.33247525,188.08054079
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,108118,229.11284866,201.38535646
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,114382,244.40676362,216.49866641
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,125040,273.52263607,240.44417562
South Africa,ZAF,AFR,Upper-middle,2016,8.1,0.2,463.0,"384,553","5,735","26,143",All,Age_all,All,141978,311.59038916,277.20893413
