,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
264,EU,Europe,FRA,France,2015,All,Age_all,All,11205.0,1.93225968,6.45156621,17.38470704
265,EU,Europe,FRA,France,2020,All,Age_all,All,10959.0,1.67862181,5.61124233,16.78935273
266,EU,Europe,FRA,France,2019,All,Age_all,All,11864.0,1.9861984,6.1881999,18.21595202
267,EU,Europe,FRA,France,2018,All,Age_all,All,11372.0,1.91342476,6.07072079,17.50335308
268,AS,Asia,GEO,Georgia,2010,All,Age_all,All,229.0,0.47843891,4.13013998,5.12395955
269,AS,Asia,GEO,Georgia,2011,All,Age_all,All,399.0,0.80091533,7.74436735,8.89949592
270,AS,Asia,GEO,Georgia,2012,All,Age_all,All,519.0,1.05171436,9.41631906,11.55721825
271,AS,Asia,GEO,Georgia,2013,All,Age_all,All,524.0,1.079233,9.5608177,11.6776609
272,AS,Asia,GEO,Georgia,2014,All,Age_all,All,567.0,1.15509198,11.98520946,15.21330829
273,AS,Asia,GEO,Georgia,2021,All,Age_all,All,674.0,1.12509598,12.59224145,18.173925
274,AS,Asia,GEO,Georgia,2020,All,Age_all,All,793.0,1.56914736,15.05255114,21.30165467
275,AS,Asia,GEO,Georgia,2019,All,Age_all,All,814.0,1.74457232,15.26354551,21.88077344
276,AS,Asia,GEO,Georgia,2018,All,Age_all,All,633.0,1.36058808,12.44875617,16.98622734
277,AS,Asia,GEO,Georgia,2017,All,Age_all,All,740.0,1.54740496,14.47610963,19.84976677
278,AS,Asia,GEO,Georgia,2016,All,Age_all,All,597.0,1.17586811,11.54040627,16.0160751
279,AS,Asia,GEO,Georgia,2015,All,Age_all,All,527.0,1.07286089,10.74775674,14.14660283
280,EU,Europe,DEU,Germany,2010,All,Age_all,All,15717.0,1.83017998,7.92296595,19.22393123
281,EU,Europe,DEU,Germany,2011,All,Age_all,All,17111.0,2.00756047,8.27286998,20.92341073
282,EU,Europe,DEU,Germany,2012,All,Age_all,All,18734.0,2.15436842,8.70881244,22.86939242
283,EU,Europe,DEU,Germany,2013,All,Age_all,All,18864.0,2.11048024,8.8271239,23.3912313
284,EU,Europe,DEU,Germany,2014,All,Age_all,All,18346.0,2.11272796,8.48490947,22.65427716
285,EU,Europe,DEU,Germany,2020,All,Age_all,All,15506.0,1.57329957,6.1673179,18.64578835
286,EU,Europe,DEU,Germany,2019,All,Age_all,All,16673.0,1.7746296,6.87604407,20.06547799
287,EU,Europe,DEU,Germany,2018,All,Age_all,All,18256.0,1.91187528,7.64296403,22.02017707
288,EU,Europe,DEU,Germany,2017,All,Age_all,All,17714.0,1.90008924,7.50420926,21.43073104
289,EU,Europe,DEU,Germany,2016,All,Age_all,All,17423.0,1.91272578,7.61292152,21.15759758
290,EU,Europe,DEU,Germany,2015,All,Age_all,All,20320.0,2.19628188,9.06281796,24.87555764
291,EU,Europe,GRC,Greece,2010,All,Age_all,All,1106.0,1.01389755,4.37462103,9.78106942
292,EU,Europe,GRC,Greece,2011,All,Age_all,All,1003.0,0.90279841,3.82113932,8.87608656
293,EU,Europe,GRC,Greece,2012,All,Age_all,All,1154.0,0.98913155,4.32155382,10.40316033
294,EU,Europe,GRC,Greece,2013,All,Age_all,All,1168.0,1.04477879,4.17627728,10.65184067
295,EU,Europe,GRC,Greece,2014,All,Age_all,All,3565.0,3.13434148,10.91592245,32.72933556
296,EU,Europe,GRC,Greece,2020,All,Age_all,All,3983.0,3.03850966,10.06114003,37.22920845
297,EU,Europe,GRC,Greece,2019,All,Age_all,All,4324.0,3.45875728,11.06704462,40.3299896
298,EU,Europe,GRC,Greece,2018,All,Age_all,All,4129.0,3.4304562,10.70735533,38.47050443
299,EU,Europe,GRC,Greece,2017,All,Age_all,All,4243.0,3.40743001,11.79359656,39.45251477
300,EU,Europe,GRC,Greece,2016,All,Age_all,All,4086.0,3.43499899,11.53706934,37.91763336
301,EU,Europe,GRC,Greece,2015,All,Age_all,All,3988.0,3.2827098,11.44440965,36.85438747
302,NAC,North America and the Caribbean,GRD,Grenada,2010,All,Age_all,All,24.0,2.89855072,21.35681105,22.59184999
303,NAC,North America and the Caribbean,GRD,Grenada,2011,All,Age_all,All,29.0,3.61145704,23.39824726,27.15457508
304,NAC,North America and the Caribbean,GRD,Grenada,2012,All,Age_all,All,29.0,3.38785047,23.3827928,26.99030211
305,NAC,North America and the Caribbean,GRD,Grenada,2013,All,Age_all,All,26.0,3.17073171,21.723273,24.03623925
306,NAC,North America and the Caribbean,GRD,Grenada,2014,All,Age_all,All,49.0,5.08298755,35.26892634,44.99458229
307,NAC,North America and the Caribbean,GRD,Grenada,2021,All,Age_all,All,21.0,1.64705882,16.6258836,18.58061776
308,NAC,North America and the Caribbean,GRD,Grenada,2020,All,Age_all,All,19.0,1.842871,13.78942241,16.88543676
309,NAC,North America and the Caribbean,GRD,Grenada,2019,All,Age_all,All,21.0,2.14067278,14.65107878,18.74949778
310,NAC,North America and the Caribbean,GRD,Grenada,2018,All,Age_all,All,25.0,2.596054,18.81021419,22.43077862
311,NAC,North America and the Caribbean,GRD,Grenada,2017,All,Age_all,All,28.0,3.18181818,20.91154601,25.25389181
312,NAC,North America and the Caribbean,GRD,Grenada,2016,All,Age_all,All,18.0,2.00222469,14.84329974,16.32490182
313,NAC,North America and the Caribbean,GRD,Grenada,2015,All,Age_all,All,24.0,2.76179517,20.05746624,21.89801002
314,CSA,Central and South America,GTM,Guatemala,2010,All,Age_all,All,5042.0,6.93077473,41.62753723,34.46244902
315,CSA,Central and South America,GTM,Guatemala,2011,All,Age_all,All,4722.0,6.52624596,38.16019508,31.58781765
316,CSA,Central and South America,GTM,Guatemala,2012,All,Age_all,All,4250.0,5.84940198,33.23956297,27.8309458
317,CSA,Central and South America,GTM,Guatemala,2013,All,Age_all,All,4639.0,6.05305393,35.30414962,29.74515729
318,CSA,Central and South America,GTM,Guatemala,2014,All,Age_all,All,4765.0,6.12412765,36.04143835,29.92482181
319,CSA,Central and South America,GTM,Guatemala,2020,All,Age_all,All,3652.0,3.80412704,25.11486239,20.38450581
320,CSA,Central and South America,GTM,Guatemala,2019,All,Age_all,All,4428.0,5.1728972,30.55526745,25.18560448
321,CSA,Central and South America,GTM,Guatemala,2018,All,Age_all,All,3778.0,4.54791684,26.89074128,21.90418063
322,CSA,Central and South America,GTM,Guatemala,2017,All,Age_all,All,4158.0,5.08773218,30.02807923,24.58177579
323,CSA,Central and South America,GTM,Guatemala,2016,All,Age_all,All,4498.0,5.44782898,32.72473538,27.12403899
324,CSA,Central and South America,GTM,Guatemala,2015,All,Age_all,All,4327.0,5.35016569,32.45596038,26.62371268
325,CSA,Central and South America,GTM,Guatemala,2021,All,Age_all,All,4512.0,3.80871988,30.26223943,24.72347733
326,CSA,Central and South America,GUY,Guyana,2010,All,Age_all,All,547.0,10.06810234,87.71725879,72.98822048
327,CSA,Central and South America,GUY,Guyana,2011,All,Age_all,All,537.0,9.96104619,84.41501533,71.4069157
328,CSA,Central and South America,GUY,Guyana,2012,All,Age_all,All,598.0,10.77865898,91.85447093,79.16346196
329,CSA,Central and South America,GUY,Guyana,2013,All,Age_all,All,528.0,9.81777612,82.39696186,69.53910587
330,CSA,Central and South America,GUY,Guyana,2014,All,Age_all,All,436.0,7.86010456,67.505387,57.11441222
331,CSA,Central and South America,GUY,Guyana,2019,All,Age_all,All,314.0,6.31028939,43.93021851,40.11415928
332,CSA,Central and South America,GUY,Guyana,2018,All,Age_all,All,313.0,6.2090855,43.71200671,40.17940812
333,CSA,Central and South America,GUY,Guyana,2017,All,Age_all,All,344.0,6.16376993,48.80479328,44.37438566
334,CSA,Central and South America,GUY,Guyana,2016,All,Age_all,All,335.0,6.73096243,47.74653281,43.42933593
335,CSA,Central and South America,GUY,Guyana,2015,All,Age_all,All,479.0,8.2958088,71.44901236,62.41595347
336,EU,Europe,HUN,Hungary,2010,All,Age_all,All,583.0,0.44689397,3.51765297,5.82998601
337,EU,Europe,HUN,Hungary,2011,All,Age_all,All,684.0,0.53107652,4.0285499,6.85939356
338,EU,Europe,HUN,Hungary,2012,All,Age_all,All,1006.0,0.77719407,5.5748076,10.14075949
339,EU,Europe,HUN,Hungary,2013,All,Age_all,All,972.0,0.76669454,5.38851736,9.82504794
340,EU,Europe,HUN,Hungary,2014,All,Age_all,All,871.0,0.68958419,4.76296851,8.82788045
341,EU,Europe,HUN,Hungary,2019,All,Age_all,All,739.0,0.57020285,3.97824705,7.5630873
342,EU,Europe,HUN,Hungary,2018,All,Age_all,All,801.0,0.61124041,4.19421703,8.19390063
343,EU,Europe,HUN,Hungary,2017,All,Age_all,All,782.0,0.59389097,4.27597609,7.9894025
344,EU,Europe,HUN,Hungary,2016,All,Age_all,All,819.0,0.64461288,4.55424287,8.34520156
345,EU,Europe,HUN,Hungary,2015,All,Age_all,All,935.0,0.70996302,5.23844047,9.49910942
346,EU,Europe,HUN,Hungary,2022,All,Age_all,All,873.0,0.63981355,4.23357469,9.08782493
347,EU,Europe,HUN,Hungary,2021,All,Age_all,All,949.0,0.60981487,4.60242534,9.85036169
348,EU,Europe,HUN,Hungary,2020,All,Age_all,All,812.0,0.57587836,4.16669417,8.40549168
349,EU,Europe,ISL,Iceland,2010,All,Age_all,All,14.0,0.69341258,2.77178804,4.40194818
350,EU,Europe,ISL,Iceland,2011,All,Age_all,All,18.0,0.9054326,3.02113191,5.64239444
351,EU,Europe,ISL,Iceland,2012,All,Age_all,All,22.0,1.12531969,4.28199301,6.85965153
352,EU,Europe,ISL,Iceland,2013,All,Age_all,All,21.0,0.97312326,3.31460562,6.486206
353,EU,Europe,ISL,Iceland,2014,All,Age_all,All,30.0,1.46484375,4.78146502,9.16350907
354,EU,Europe,ISL,Iceland,2020,All,Age_all,All,19.0,0.82429501,2.76674461,5.18469805
355,EU,Europe,ISL,Iceland,2019,All,Age_all,All,18.0,0.79051383,3.00646014,4.99219277
356,EU,Europe,ISL,Iceland,2018,All,Age_all,All,22.0,0.97431355,3.42329104,6.23723316
357,EU,Europe,ISL,Iceland,2017,All,Age_all,All,24.0,1.07334526,3.6552381,6.98894436
358,EU,Europe,ISL,Iceland,2016,All,Age_all,All,18.0,0.77922078,2.46070303,5.36610233
359,EU,Europe,ISL,Iceland,2015,All,Age_all,All,24.0,1.09990834,3.22906084,7.25482106
360,EU,Europe,ISL,Iceland,2022,All,Age_all,All,37.0,1.37444279,5.51896141,10.71243482
361,EU,Europe,ISL,Iceland,2021,All,Age_all,All,24.0,1.02871839,3.65846663,6.44260711
362,EU,Europe,IRL,Ireland,2010,All,Age_all,All,272.0,1.00287589,4.46095074,5.97235021
363,EU,Europe,IRL,Ireland,2011,All,Age_all,All,246.0,0.86449255,3.75478674,5.37718082
364,EU,Europe,IRL,Ireland,2012,All,Age_all,All,241.0,0.82573837,3.69260221,5.2558039
365,EU,Europe,IRL,Ireland,2013,All,Age_all,All,259.0,0.87784707,3.71637649,5.63886268
366,EU,Europe,IRL,Ireland,2014,All,Age_all,All,304.0,1.03924518,4.19014174,6.57035336
367,EU,Europe,IRL,Ireland,2018,All,Age_all,All,309.0,0.99229287,3.69296178,6.36193217
368,EU,Europe,IRL,Ireland,2015,All,Age_all,All,382.0,1.26796561,4.86631293,8.14883441
369,EU,Europe,IRL,Ireland,2020,All,Age_all,All,280.0,0.85220355,3.04154877,5.56673874
370,EU,Europe,IRL,Ireland,2019,All,Age_all,All,276.0,0.88506927,3.12702566,5.56623201
371,EU,Europe,IRL,Ireland,2017,All,Age_all,All,292.0,0.95995792,3.68190213,6.0695567
372,EU,Europe,IRL,Ireland,2016,All,Age_all,All,385.0,1.25542114,4.91680806,8.1230535
373,AS,Asia,ISR,Israel,2010,All,Age_all,All,1666.0,4.22649551,14.63995921,21.85330451
374,AS,Asia,ISR,Israel,2011,All,Age_all,All,2028.0,4.98672175,17.48843067,26.11439444
375,AS,Asia,ISR,Israel,2012,All,Age_all,All,2246.0,5.36332593,18.73597659,28.39255181
376,AS,Asia,ISR,Israel,2013,All,Age_all,All,2179.0,5.25326069,17.57626088,27.03656318
377,AS,Asia,ISR,Israel,2014,All,Age_all,All,2377.0,5.63670856,18.84602015,28.93252432
378,AS,Asia,ISR,Israel,2020,All,Age_all,All,2197.0,4.50232596,15.01655856,23.84125947
379,AS,Asia,ISR,Israel,2019,All,Age_all,All,2468.0,5.36475089,17.12494131,27.25856848
380,AS,Asia,ISR,Israel,2018,All,Age_all,All,2338.0,5.24956778,16.38942696,26.32063327
381,AS,Asia,ISR,Israel,2017,All,Age_all,All,2543.0,5.70230514,18.38750229,29.18537699
382,AS,Asia,ISR,Israel,2016,All,Age_all,All,2584.0,5.8772688,19.24842662,30.23633605
383,AS,Asia,ISR,Israel,2015,All,Age_all,All,2582.0,5.83291917,19.79270002,30.81090814
384,EU,Europe,ITA,Italy,2010,All,Age_all,All,9874.0,1.6889748,6.96402758,16.32514423
385,EU,Europe,ITA,Italy,2011,All,Age_all,All,11381.0,1.91549988,7.76571619,19.16655964
386,EU,Europe,ITA,Italy,2012,All,Age_all,All,12839.0,2.09267832,8.4723279,21.56375428
387,EU,Europe,ITA,Italy,2013,All,Age_all,All,13083.0,2.18159807,8.18987798,21.72030962
388,EU,Europe,ITA,Italy,2014,All,Age_all,All,13449.0,2.2464797,8.08426499,22.12401755
389,EU,Europe,ITA,Italy,2019,All,Age_all,All,15013.0,2.34045671,7.54168368,25.25789067
390,EU,Europe,ITA,Italy,2018,All,Age_all,All,14191.0,2.24207666,7.48819099,23.70016471
391,EU,Europe,ITA,Italy,2017,All,Age_all,All,14388.0,2.21144949,7.61905759,23.76739707
392,EU,Europe,ITA,Italy,2016,All,Age_all,All,13149.0,2.12738419,7.25805819,21.68817852
393,EU,Europe,ITA,Italy,2015,All,Age_all,All,16114.0,2.49424191,9.27981961,26.53358402
394,EU,Europe,ITA,Italy,2020,All,Age_all,All,14101.0,1.88939388,7.1016276,23.72353669
395,AS,Asia,JPN,Japan,2010,All,Age_all,All,26569.0,2.21961016,7.37150155,21.02281748
396,AS,Asia,JPN,Japan,2011,All,Age_all,All,27044.0,2.1582263,7.21538197,21.43287367
397,AS,Asia,JPN,Japan,2012,All,Age_all,All,27382.0,2.17947259,7.01393548,21.73899236
398,AS,Asia,JPN,Japan,2013,All,Age_all,All,26397.0,2.08106676,6.52469242,20.99933176
399,AS,Asia,JPN,Japan,2014,All,Age_all,All,26216.0,2.0593808,6.30212654,20.90056764
400,AS,Asia,JPN,Japan,2020,All,Age_all,All,22776.0,1.6591453,4.45469929,18.4572055
401,AS,Asia,JPN,Japan,2019,All,Age_all,All,24148.0,1.74847023,4.9076215,19.51650407
402,AS,Asia,JPN,Japan,2018,All,Age_all,All,24794.0,1.81978319,5.12532828,19.9600244
403,AS,Asia,JPN,Japan,2017,All,Age_all,All,25449.0,1.8986166,5.36268979,20.41661626
404,AS,Asia,JPN,Japan,2016,All,Age_all,All,25697.0,1.96498102,5.867752,20.55426988
405,AS,Asia,JPN,Japan,2015,All,Age_all,All,25851.0,2.00326399,6.04755387,20.62810773
406,AS,Asia,JPN,Japan,2021,All,Age_all,All,22772.0,1.58154704,4.40999205,18.54692106
407,AS,Asia,KAZ,Kazakhstan,2010,All,Age_all,All,2660.0,1.82350401,15.97511553,16.2957375
408,AS,Asia,KAZ,Kazakhstan,2011,All,Age_all,All,2327.0,1.6137645,13.69165938,14.06146291
409,AS,Asia,KAZ,Kazakhstan,2012,All,Age_all,All,2100.0,1.46976484,12.30191558,12.50638123
410,AS,Asia,KAZ,Kazakhstan,2013,All,Age_all,All,2001.0,1.46850529,11.54112693,11.74621415
411,AS,Asia,KAZ,Kazakhstan,2014,All,Age_all,All,1768.0,1.34046021,10.00577485,10.2260903
412,AS,Asia,KAZ,Kazakhstan,2021,All,Age_all,All,1522.0,0.8344161,7.66436512,8.00933756
413,AS,Asia,KAZ,Kazakhstan,2020,All,Age_all,All,2931.0,1.81673929,15.36757223,15.62727806
414,AS,Asia,KAZ,Kazakhstan,2019,All,Age_all,All,1548.0,1.1627907,8.06673915,8.36138782
415,AS,Asia,KAZ,Kazakhstan,2018,All,Age_all,All,1470.0,1.12688581,7.849683,8.0431366
416,AS,Asia,KAZ,Kazakhstan,2017,All,Age_all,All,1576.0,1.2216202,8.5515915,8.73721929
417,AS,Asia,KAZ,Kazakhstan,2016,All,Age_all,All,1547.0,1.17883732,8.42125585,8.67913594
418,AS,Asia,KAZ,Kazakhstan,2015,All,Age_all,All,1660.0,1.26689511,9.23143514,9.46185635
419,AS,Asia,KOR,Republic of Korea,2010,All,Age_all,All,6861.0,2.68632172,11.12551147,13.75506401
420,AS,Asia,KOR,Republic of Korea,2011,All,Age_all,All,6945.0,2.69817713,10.75237066,13.859101
421,AS,Asia,KOR,Republic of Korea,2012,All,Age_all,All,7287.0,2.72695634,10.67889589,14.47403508
422,AS,Asia,KOR,Republic of Korea,2013,All,Age_all,All,6894.0,2.5892277,9.59806444,13.63556758
423,AS,Asia,KOR,Republic of Korea,2014,All,Age_all,All,7097.0,2.65118121,9.32350929,13.98061169
424,AS,Asia,KOR,Republic of Korea,2020,All,Age_all,All,9645.0,3.16283432,9.01476808,18.78313376
425,AS,Asia,KOR,Republic of Korea,2019,All,Age_all,All,8853.0,2.99989834,8.82151538,17.24472969
426,AS,Asia,KOR,Republic of Korea,2018,All,Age_all,All,8961.0,2.99879526,9.40157592,17.46753662
427,AS,Asia,KOR,Republic of Korea,2017,All,Age_all,All,8162.0,2.85850372,9.07521238,15.93185212
428,AS,Asia,KOR,Republic of Korea,2016,All,Age_all,All,8175.0,2.91104488,9.67554862,15.99398305
429,AS,Asia,KOR,Republic of Korea,2015,All,Age_all,All,7479.0,2.7108139,9.30500154,14.67860163
430,AS,Asia,KOR,Republic of Korea,2021,All,Age_all,All,10140.0,3.19189121,8.97590641,19.75327786
431,AS,Asia,KWT,Kuwait,2010,All,Age_all,All,184.0,3.3773862,15.77570026,5.15921072
432,AS,Asia,KWT,Kuwait,2011,All,Age_all,All,243.0,4.55141412,20.782822,6.69051206
433,AS,Asia,KWT,Kuwait,2012,All,Age_all,All,273.0,4.58823529,24.15275894,7.17167331
434,AS,Asia,KWT,Kuwait,2013,All,Age_all,All,264.0,4.46776104,23.41268617,6.78326866
435,AS,Asia,KWT,Kuwait,2014,All,Age_all,All,386.0,6.4002653,35.00109938,9.55576818
436,AS,Asia,KWT,Kuwait,2019,All,Age_all,All,327.0,4.47577334,23.07387757,7.03073247
437,AS,Asia,KWT,Kuwait,2018,All,Age_all,All,255.0,3.74614368,17.62555545,5.58724216
438,AS,Asia,KWT,Kuwait,2017,All,Age_all,All,285.0,4.26710585,23.23504988,6.42240495
439,AS,Asia,KWT,Kuwait,2016,All,Age_all,All,245.0,3.86557274,19.80925652,5.65779617
440,AS,Asia,KWT,Kuwait,2015,All,Age_all,All,427.0,6.58848943,41.17159142,10.5707591
441,AS,Asia,KGZ,Kyrgyzstan,2010,All,Age_all,All,1009.0,2.78929618,19.91188827,18.52069399
442,AS,Asia,KGZ,Kyrgyzstan,2011,All,Age_all,All,1103.0,3.06891851,21.62142337,20.00089215
443,AS,Asia,KGZ,Kyrgyzstan,2012,All,Age_all,All,1054.0,2.91272868,20.31223354,18.79621814
444,AS,Asia,KGZ,Kyrgyzstan,2013,All,Age_all,All,1064.0,3.05045872,20.08944126,18.60187991
445,AS,Asia,KGZ,Kyrgyzstan,2014,All,Age_all,All,990.0,2.78473179,18.54434072,16.9642086
446,AS,Asia,KGZ,Kyrgyzstan,2019,All,Age_all,All,710.0,2.13245232,12.2539502,10.99664448
447,AS,Asia,KGZ,Kyrgyzstan,2018,All,Age_all,All,805.0,2.44020734,14.25530248,12.73106689
448,AS,Asia,KGZ,Kyrgyzstan,2017,All,Age_all,All,853.0,2.57191099,15.36273681,13.76147159
449,AS,Asia,KGZ,Kyrgyzstan,2016,All,Age_all,All,849.0,2.53622106,15.21605585,13.69693948
450,AS,Asia,KGZ,Kyrgyzstan,2015,All,Age_all,All,969.0,2.78376282,17.89900296,16.26583716
451,EU,Europe,LVA,Latvia,2010,All,Age_all,All,270.0,0.89763622,10.1478985,12.87212969
452,EU,Europe,LVA,Latvia,2011,All,Age_all,All,284.0,0.99474606,10.71452689,13.78835554
453,EU,Europe,LVA,Latvia,2012,All,Age_all,All,288.0,0.99125766,10.97149782,14.15707173
454,EU,Europe,LVA,Latvia,2013,All,Age_all,All,384.0,1.33858542,14.22278218,19.07935172
455,EU,Europe,LVA,Latvia,2014,All,Age_all,All,311.0,1.10279777,11.85893171,15.59849572
456,EU,Europe,LVA,Latvia,2021,All,Age_all,All,324.0,0.94651047,10.02901419,17.19298059
457,EU,Europe,LVA,Latvia,2020,All,Age_all,All,294.0,1.02836755,9.06701251,15.4700284
458,EU,Europe,LVA,Latvia,2019,All,Age_all,All,386.0,1.40404481,12.21693746,20.1690701
459,EU,Europe,LVA,Latvia,2018,All,Age_all,All,343.0,1.20224325,11.61943188,17.79808154
460,EU,Europe,LVA,Latvia,2017,All,Age_all,All,337.0,1.18415967,11.89750524,17.35102829
461,EU,Europe,LVA,Latvia,2016,All,Age_all,All,338.0,1.19794436,11.59174819,17.24897259
462,EU,Europe,LVA,Latvia,2015,All,Age_all,All,328.0,1.16373958,12.35630515,16.58637278
463,EU,Europe,LTU,Lithuania,2010,All,Age_all,All,511.0,1.21320038,11.46308432,16.49833628
464,EU,Europe,LTU,Lithuania,2011,All,Age_all,All,577.0,1.4060482,12.82354204,19.05475849
465,EU,Europe,LTU,Lithuania,2012,All,Age_all,All,628.0,1.53402707,14.01911514,21.01899977
466,EU,Europe,LTU,Lithuania,2013,All,Age_all,All,668.0,1.60921202,14.29703588,22.58520081
467,EU,Europe,LTU,Lithuania,2014,All,Age_all,All,712.0,1.76885621,14.73990232,24.28072612
468,EU,Europe,LTU,Lithuania,2021,All,Age_all,All,733.0,1.53520714,12.4166681,26.10045649
469,EU,Europe,LTU,Lithuania,2020,All,Age_all,All,747.0,1.71538797,13.14579588,26.72739666
470,EU,Europe,LTU,Lithuania,2019,All,Age_all,All,664.0,1.73454194,11.55070354,23.76404593
471,EU,Europe,LTU,Lithuania,2018,All,Age_all,All,642.0,1.62227725,11.8294591,22.91594311
472,EU,Europe,LTU,Lithuania,2017,All,Age_all,All,665.0,1.656619,13.02247715,23.51150101
473,EU,Europe,LTU,Lithuania,2016,All,Age_all,All,830.0,2.01916995,16.28817096,28.93769714
474,EU,Europe,LTU,Lithuania,2015,All,Age_all,All,757.0,1.81204519,15.06426225,26.05932714
475,EU,Europe,LTU,Lithuania,2022,All,Age_all,All,752.0,1.75356776,12.04437777,26.55706228
476,EU,Europe,LUX,Luxembourg,2010,All,Age_all,All,91.0,2.51311792,9.43060948,17.94992169
477,EU,Europe,LUX,Luxembourg,2011,All,Age_all,All,90.0,2.41805481,9.66327106,17.36285276
478,EU,Europe,LUX,Luxembourg,2012,All,Age_all,All,91.0,2.44557915,8.98704387,17.13873524
479,EU,Europe,LUX,Luxembourg,2013,All,Age_all,All,85.0,2.31544538,8.20688071,15.64340401
480,EU,Europe,LUX,Luxembourg,2014,All,Age_all,All,53.0,1.43049933,5.00783509,9.52690812
481,EU,Europe,LUX,Luxembourg,2021,All,Age_all,All,74.0,1.75480199,5.1386588,11.56134387
482,EU,Europe,LUX,Luxembourg,2020,All,Age_all,All,82.0,1.88592456,5.71156424,13.00722218
483,EU,Europe,LUX,Luxembourg,2019,All,Age_all,All,67.0,1.67165669,4.70333833,10.80637318
484,EU,Europe,LUX,Luxembourg,2018,All,Age_all,All,65.0,1.62378216,5.3219192,10.69167752
485,EU,Europe,LUX,Luxembourg,2017,All,Age_all,All,100.0,2.49252243,8.17852086,16.76906979
486,EU,Europe,LUX,Luxembourg,2016,All,Age_all,All,52.0,1.34784863,4.63403542,8.91238101
487,EU,Europe,LUX,Luxembourg,2015,All,Age_all,All,71.0,1.84943996,6.22580169,12.46480011
488,EU,Europe,LUX,Luxembourg,2022,All,Age_all,All,118.0,2.84131953,8.42031187,18.06759424
489,AS,Asia,MDV,Maldives,2010,All,Age_all,All,31.0,2.71691499,15.2666108,8.47610558
490,AS,Asia,MDV,Maldives,2011,All,Age_all,All,43.0,3.63790186,17.52366976,11.30106835
491,AS,Asia,MDV,Maldives,2012,All,Age_all,All,53.0,4.42035029,23.2796234,13.34216098
492,AS,Asia,MDV,Maldives,2013,All,Age_all,All,55.0,4.82033304,23.37296156,13.23410163
493,AS,Asia,MDV,Maldives,2014,All,Age_all,All,63.0,5.44511668,27.17230864,14.48225923
494,AS,Asia,MDV,Maldives,2019,All,Age_all,All,71.0,6.27208481,25.92692924,13.37218172
495,AS,Asia,MDV,Maldives,2018,All,Age_all,All,50.0,3.84319754,16.87621652,9.69563464
496,AS,Asia,MDV,Maldives,2017,All,Age_all,All,62.0,4.99597099,23.12184879,12.48987716
497,AS,Asia,MDV,Maldives,2016,All,Age_all,All,72.0,5.71428571,27.56854696,15.14157371
498,AS,Asia,MDV,Maldives,2015,All,Age_all,All,58.0,4.97854077,22.23208722,12.74963455
499,EU,Europe,MLT,Malta,2010,All,Age_all,All,6.0,0.19933555,1.19056288,1.44731066
500,EU,Europe,MLT,Malta,2011,All,Age_all,All,28.0,0.8570554,4.74237707,6.72562801
501,EU,Europe,MLT,Malta,2012,All,Age_all,All,26.0,0.76023392,3.23946299,6.19775117
502,EU,Europe,MLT,Malta,2013,All,Age_all,All,26.0,0.80346106,3.28980617,6.14031566
503,EU,Europe,MLT,Malta,2014,All,Age_all,All,27.0,0.82568807,3.95798044,6.31695682
504,EU,Europe,MLT,Malta,2017,All,Age_all,All,33.0,0.92411089,3.35368601,7.05043841
505,EU,Europe,MLT,Malta,2016,All,Age_all,All,36.0,1.07687706,4.36213792,7.90496476
506,EU,Europe,MLT,Malta,2015,All,Age_all,All,24.0,0.69706651,2.90833473,5.55637872
507,EU,Europe,MLT,Malta,2020,All,Age_all,All,68.0,1.66218528,6.46405228,15.40053857
508,EU,Europe,MLT,Malta,2019,All,Age_all,All,50.0,1.35574837,5.55555946,11.35403704
509,EU,Europe,MLT,Malta,2018,All,Age_all,All,51.0,1.38286334,4.53892575,11.61075292
510,AF,Africa,MUS,Mauritius,2010,All,Age_all,All,265.0,2.98054212,20.84018576,21.31794794
511,AF,Africa,MUS,Mauritius,2011,All,Age_all,All,294.0,3.28454921,22.62167803,23.55531413
512,AF,Africa,MUS,Mauritius,2012,All,Age_all,All,312.0,3.4274415,23.57855451,24.90023943
513,AF,Africa,MUS,Mauritius,2013,All,Age_all,All,308.0,3.33658325,23.09878496,25.30104548
514,AF,Africa,MUS,Mauritius,2014,All,Age_all,All,240.0,2.54291163,17.58260789,19.68398995
515,AF,Africa,MUS,Mauritius,2021,All,Age_all,All,295.0,2.22238963,18.83986714,23.30063346
516,AF,Africa,MUS,Mauritius,2020,All,Age_all,All,322.0,2.91139241,21.2379298,25.43966375
517,AF,Africa,MUS,Mauritius,2019,All,Age_all,All,322.0,2.88168964,21.58059759,25.44024663
518,AF,Africa,MUS,Mauritius,2018,All,Age_all,All,261.0,2.41957912,17.53827865,20.62747026
519,AF,Africa,MUS,Mauritius,2017,All,Age_all,All,250.0,2.5216865,17.45952979,20.45868369
520,AF,Africa,MUS,Mauritius,2016,All,Age_all,All,256.0,2.58064516,18.50405507,20.96276407
521,AF,Africa,MUS,Mauritius,2015,All,Age_all,All,229.0,2.4115417,16.37442113,18.76029666
522,AF,Africa,MUS,Mauritius,2022,All,Age_all,All,271.0,2.09460504,17.61696056,21.46961495
523,CSA,Central and South America,MEX,Mexico,2010,All,Age_all,All,17837.0,3.08293523,17.44654249,15.63374246
